zip_code,lat,lon
31327,23.315034376787256,-97.80881068418174
42081,21.52970206885124,-99.73357643417687
39403,20.248210580054668,-100.29020496325352
55686,23.926293338787552,-99.37236978340903
97343,19.93774678183314,-98.19760528232963
58141,21.58660449753362,-101.84906224234605
80181,21.904709529086194,-101.47343960189772
83201,19.33551129379702,-100.37200222833661
76203,19.45379091211961,-97.7894601117036
65744,20.54483857689754,-99.31329952115158
67296,19.36532059105322,-97.35937926718785
38441,19.888898891237048,-97.98256683344296
39423,20.61509015275097,-99.29902719565014
76017,21.609919548562466,-97.96654611440661
55951,22.768432913991717,-101.11266672406906
45555,19.96672625372354,-101.19472060620134
77339,19.706185319771027,-97.10572154733842
71930,23.758086261143,-98.0113041815739
44143,23.53185577630731,-97.74299812492276
20986,19.604168101047765,-97.61208966809832
54574,20.55607441705489,-99.25737094931685
27430,20.359748306198238,-101.31194614506339
66751,22.767294612804534,-99.3999913739774
36072,19.367133274011657,-99.02819035431881
86325,21.753769079342682,-101.37169329955617
26656,22.328052375832268,-98.57119056401481
66572,23.72546097685639,-100.0142734230684
94474,19.348098351524655,-101.75434882910066
62930,23.758086261143,-98.0113041815739
62731,22.610031346581984,-98.50800229848127
20949,20.680964293497862,-100.1668018309541
28975,21.47381283722611,-98.51637673153469
20223,20.6605108364638,-99.80099331630298
42019,22.385629134001352,-98.07544321956445
52880,23.98590417602233,-101.53849525249927
20420,19.13171690229763,-98.09315472228462
34105,23.390496745382464,-100.25440676582149
98016,20.807613874570375,-99.59759667199353
65619,21.544021901262433,-101.96754017695868
77728,23.59341850283039,-99.79737234652717
63480,20.964241920688686,-97.75468235889181
91019,22.385629134001352,-98.07544321956445
36300,21.98847892718164,-100.27645070971961
32289,23.247125079887166,-100.63881085774827
77320,21.227649446969735,-98.85314897116265
37271,21.417845117112357,-100.2224626712782
34476,21.48978658340434,-99.03853058533753
27727,23.384902623591138,-97.24720094464502
77922,19.25085492083278,-97.36513101990447
23019,22.385629134001352,-98.07544321956445
28589,19.603335549622766,-98.78068365059067
14173,20.620633620289365,-98.65704638439804
65714,22.867112439762607,-101.65019580156546
26033,21.851642115684367,-98.83883502210611
45536,22.718843467206796,-98.84818955016982
65753,22.823830312671827,-101.64406241043108
71146,19.666675833606554,-98.8833924707714
28999,22.90673442478515,-101.5996719264815
88534,21.11150984799616,-99.24312364314817
33182,21.260329326745282,-100.83274688447149
65476,21.48978658340434,-99.03853058533753
91376,22.361421180192746,-98.39891917239468
34446,22.93664890814383,-98.17242632280514
22870,20.22375307408301,-99.77483019846365
35230,22.52497868842732,-100.49031046683584
97579,20.58026937178267,-99.99669851274841
54053,22.08570738334976,-97.54930723398725
63757,20.98193734632694,-101.0791181304688
29106,22.553418665312464,-97.49446219655734
91340,20.99998321291346,-101.52547613575828
44325,21.753769079342682,-101.37169329955617
77942,23.890320688300463,-100.9228592120075
70675,20.032689392812554,-100.2740511966806
62590,19.12555200551223,-101.75388506283595
40484,21.859514249750283,-99.7838952718463
65662,22.172985021537425,-101.86451658456136
76926,22.227592014546772,-97.73179184907703
34204,20.984532433010987,-101.57270726840507
83085,19.9979435317705,-98.92473699077514
67707,19.088227227549826,-98.83643609547454
67091,19.41760260576793,-101.13812846066402
22983,22.31471057709227,-98.20605530215373
54485,19.699742702699066,-98.19933537554283
44930,23.758086261143,-98.0113041815739
28550,23.19907005399266,-99.64335542150674
55934,21.307071508778805,-101.98814940353684
77880,23.98590417602233,-101.53849525249927
34495,22.42276897891155,-101.0592207794635
20364,22.920229300949728,-101.54013763002965
50946,19.168239985098573,-98.75841112614062
97311,23.102210226078093,-100.7140990151072
45139,19.007550863900853,-98.52506360351322
83131,20.577175944017227,-98.15065840974455
56945,21.176834655465143,-98.51104533475177
44981,23.588530183561176,-101.72470055753074
20160,19.61268506587595,-100.28408884259034
96699,20.835151808000667,-97.44272747698817
28075,21.254225670725045,-99.81690215861958
28517,23.06071128070083,-97.19891330145815
36624,19.945973020079972,-101.83941554115684
62175,21.219796971777136,-101.74091676159144
54313,21.823016165319142,-97.15333366889274
36249,20.35544030304286,-97.71767346545761
78337,20.009295489634347,-97.8045070797304
20263,22.71058638718388,-97.8603643344693
56940,20.793658060837934,-100.65258153519073
40129,21.930488842279786,-98.08985481707855
55967,23.99188432566942,-101.38513106794235
41705,22.900014879533465,-101.96082949283598
11718,20.30133914774345,-98.84876891877995
65703,19.250645552505155,-101.22634514129233
66783,21.74752905953387,-97.63870559576551
65507,21.410811293024377,-98.91191488593891
67148,21.01750877137907,-98.81984846311346
56337,20.009295489634347,-97.8045070797304
86157,22.058216962624428,-100.87599784282565
42064,21.38079131114673,-98.84890472840557
77102,19.74085603193542,-98.92017356461888
67380,23.609559853847344,-100.35034710235895
38628,23.38984496136772,-101.5338493008243
23055,19.451699271346747,-97.24683217718278
54207,21.529883334749204,-98.65467394117917
88565,23.69562305638483,-97.97985387682527
38893,21.51894707944998,-100.615301802386
31923,23.065915885510343,-101.22445216779724
21769,19.05730122939163,-98.9483505698865
45438,20.040286368011298,-99.1199036201451
27024,22.561714939134593,-97.80100131844063
38263,22.71058638718388,-97.8603643344693
78351,23.289731294293468,-99.12162672181687
55723,21.712992436270504,-100.97800861791158
39132,21.062144136271396,-99.96138949460348
54570,19.381228186285114,-101.92690703526677
39246,23.635373877743874,-99.41661591873272
27713,20.950499699894234,-100.5791778801006
67357,19.92020837117207,-97.32035530733442
77238,22.979321843800207,-101.55035301167544
44903,19.21064328671328,-98.73340387335264
29734,22.400532168920872,-98.06121196367188
42013,20.295042458577367,-98.57371003517731
56862,21.824973864347665,-100.97663170004742
97730,20.516332034852436,-98.91206875112293
29112,21.40623317036654,-98.66956221387531
21866,23.616856951929424,-101.00996204396917
77401,21.488432046075488,-99.86157150482902
76116,23.10678765719795,-99.00097409836116
81596,21.021353287703604,-97.36152842735154
45423,20.61509015275097,-99.29902719565014
26769,19.05730122939163,-98.9483505698865
66599,22.536140472934193,-100.28890099660154
54335,19.72275023911047,-98.14253210092318
58083,21.480780849002063,-97.71617981568276
45417,23.655203059222668,-97.99347417015503
45401,21.488432046075488,-99.86157150482902
65687,21.02807821168457,-101.30929143642827
91032,19.38710891926652,-100.93191605267506
54449,19.95245093887534,-101.04426970649578
45072,19.367133274011657,-99.02819035431881
39074,23.298642225959327,-99.4236008574344
26862,21.824973864347665,-100.97663170004742
45495,22.42276897891155,-101.0592207794635
63734,22.400532168920872,-98.06121196367188
67494,22.13460192071687,-98.55686118324677
55698,23.299333385657917,-97.27663803243895
56849,19.0149133305164,-101.73543834477645
67782,22.34554493841164,-100.73200955544085
79823,20.68179976196382,-97.64676339773722
20915,19.865865510399015,-98.01616437298662
26686,23.926293338787552,-99.37236978340903
67385,23.627889806962866,-97.85947779948896
65157,22.058216962624428,-100.87599784282565
87030,21.695407823029054,-100.55401778180139
54691,22.446769794452514,-101.35313850255162
13028,19.564785850880813,-101.34573916548284
20397,19.603511076058563,-100.02660187852698
45021,19.82474739916599,-98.55116537891216
77840,20.036774848074927,-99.95541396525266
29002,23.780171359446246,-97.26086256470326
67093,23.561716796798745,-99.52825126349919
25596,21.021353287703604,-97.36152842735154
67445,21.7541088098095,-100.75058382451964
63126,21.862883696713208,-99.10968052612706
53566,22.983606433322347,-99.57216395598525
65362,22.836391827777284,-99.37718468453964
78036,20.64350260266549,-97.08393041711861
80130,21.598889709467603,-100.63339156715138
32025,20.88481151195193,-97.3660574613684
31872,21.73682280666832,-99.61476702494302
58190,19.372936322113947,-98.2412246936816
77611,21.718179076599878,-97.16524861195411
77387,21.200997479412425,-101.8000576375807
47789,21.39331598232647,-98.80949538812952
26137,19.361832871347353,-99.94952439793771
45273,19.960299173953157,-98.83348731720064
27352,23.441999878151282,-101.28339314676683
56857,23.817572850045934,-98.70504321549913
55752,21.582192047388816,-98.40050597346064
47713,20.950499699894234,-100.5791778801006
65899,23.05286442970222,-101.61746511079097
27374,20.658058842846568,-98.40859791988103
73825,20.352376663783417,-97.11468728122016
65496,22.64998634763584,-99.74262657846826
80188,22.948319580665526,-97.78812748621708
91178,23.743109126116117,-97.21779568654834
25253,21.690966223633936,-100.09180552486306
28245,19.62909987894131,-99.64578308649375
88504,21.31459177372323,-99.14567052696015
84987,21.663773777222968,-99.35592109081622
98023,23.624326258129727,-97.25697111003412
67882,23.98522032095816,-98.52453680926844
36022,23.791046899086364,-101.29815704961803
42080,20.357455566299727,-99.2904670276278
72509,22.523751711990766,-97.41847897989658
21661,23.631887084795302,-97.65246781647718
28081,21.52970206885124,-99.73357643417687
26785,21.576515715356532,-97.48785875795787
65522,19.383204118691115,-100.06887362993417
86097,19.972686239665904,-97.9696134926696
55663,23.44296399833186,-98.92734244751063
26321,20.377297319134442,-101.37223444229151
77647,23.52421350995383,-97.00712478383218
44508,21.709120690312755,-98.6818076960898
34407,22.2913125613249,-101.4818551529427
28987,21.663773777222968,-99.35592109081622
77005,22.11450847444851,-98.29106505369636
42017,21.609919548562466,-97.96654611440661
37526,23.99105752086937,-100.93197193053165
65845,19.28025669241672,-98.75865974042861
56705,22.900014879533465,-101.96082949283598
66615,20.155395074844527,-101.61580773221057
36936,19.773943960011646,-97.31975226755031
55898,21.091183741618206,-101.5945478856455
85267,19.988420733134493,-99.77598414721814
45189,21.417164810750023,-98.27963474859304
56973,19.77598190305135,-101.75580230628336
27082,19.72360276316834,-99.55051337244272
25233,22.412384569736766,-98.8583989450951
55937,21.683615130695276,-98.84090867339326
25956,22.4165631380815,-101.25019247742055
56267,19.988420733134493,-99.77598414721814
44442,20.832038639957634,-99.77428911586887
77501,22.197103302285242,-98.85636098110447
83159,20.972599408426056,-98.63731308845112
69848,23.200212860289966,-98.0747035438361
81546,19.0708730994303,-100.01647337544587
28016,20.807613874570375,-99.59759667199353
25043,19.1927591966869,-98.51887838681473
25383,21.580971936241504,-99.34384687976724
56850,23.11245625241673,-99.52971128265244
45045,20.359377071920456,-99.55985896074546
55840,20.036774848074927,-99.95541396525266
27435,23.92084882512022,-97.67447639283567
28437,21.65440252734294,-101.50617787030932
62821,21.851448791051368,-97.08004808829682
74152,23.888266613941397,-100.0427475412347
63624,19.945973020079972,-101.83941554115684
62429,21.97255426187843,-101.38622780252898
77508,21.709120690312755,-98.6818076960898
77715,21.565790827357915,-101.25388746508268
55510,22.42289175116847,-99.24269143173281
20610,21.224109597784853,-100.46419185561825
56584,21.97819758600616,-100.74268151284515
35816,19.800906889419995,-101.46539123017409
29389,22.344399965755635,-98.81120476305229
66561,21.96284040544141,-101.01720281022263
77392,22.07637978041778,-99.73250321074859
55316,19.13190760485273,-97.26781078946073
55749,22.80214644431744,-98.62196349968153
58714,22.867112439762607,-101.65019580156546
91443,22.783144396767586,-101.8935814708969
97356,22.249529303657777,-99.6429790310203
62060,20.539033773668887,-99.11021061412481
45095,22.800807391548872,-99.43091698848374
29313,21.823016165319142,-97.15333366889274
61875,21.51658850391516,-98.260646436408
67908,22.23263686280479,-97.77761149433242
77357,19.92020837117207,-97.32035530733442
62205,21.17208405888721,-98.37729126592971
77090,20.01835223710526,-101.53653289075834
66552,19.106158544957953,-101.62681298470136
83745,20.102905783502095,-98.66158517642936
36031,19.061391236989877,-101.43800569459881
78913,19.472871885305487,-99.61253588410413
51194,23.074457682765793,-101.66392943332414
77621,20.571478792149406,-98.88142562217386
44308,19.936904368853035,-97.16593726727571
20361,23.564475067533465,-101.34822374027299
20303,19.158287370211735,-97.15598119272067
63750,20.633561716496196,-101.30624481319403
44025,20.88481151195193,-97.3660574613684
76112,21.40623317036654,-98.66956221387531
39043,19.1927591966869,-98.51887838681473
63148,21.01750877137907,-98.81984846311346
28673,21.64863946881448,-99.76547609338118
97822,23.59942810661181,-97.15809740953577
77504,21.31459177372323,-99.14567052696015
27233,22.412384569736766,-98.8583989450951
67614,20.26923908409473,-98.98790145352432
91192,20.866680936238808,-100.50318178210073
20657,21.975666050447085,-98.054763337519
34224,19.31891740277268,-101.0498427128516
28056,23.82959594012472,-99.20122043000548
29969,20.889757101642285,-98.69985655703188
63735,21.128821007833203,-101.34989850883801
36455,23.531061718596852,-98.37008216138788
91182,21.260329326745282,-100.83274688447149
39212,20.981314517905233,-97.08813779647554
86160,19.61268506587595,-100.28408884259034
45431,23.83828672365848,-98.11357912332204
76958,20.613974606011325,-97.55033752259023
47229,21.64403034520595,-100.87401733888173
95489,23.694559385018074,-101.10159995344215
45253,21.690966223633936,-100.09180552486306
20985,20.654242314341804,-100.9063149926423
35112,21.40623317036654,-98.66956221387531
52323,22.665204193243056,-98.37216291905892
98184,20.379589550487697,-100.79754086230194
51759,19.29525078753901,-99.30920374110528
36147,22.02619940200948,-101.2560121816772
21704,23.204473332413624,-100.13527383961068
74861,23.27144719086929,-99.75505423860278
78425,21.095078978297657,-101.14075548403014
65486,19.862165956726127,-99.55267403083378
37972,22.632886004451354,-99.3143513349026
55750,20.633561716496196,-101.30624481319403
50250,20.937781475552367,-97.33490679572823
65141,21.58660449753362,-101.84906224234605
77568,19.51003594082179,-99.31257003539852
64816,19.800906889419995,-101.46539123017409
98147,22.02619940200948,-101.2560121816772
28997,21.32849491566754,-100.50042263866506
22780,20.00842359312966,-97.96666003314691
77730,20.516332034852436,-98.91206875112293
67358,22.82393460682017,-100.80174986246654
45487,23.092903766001832,-97.78987747793154
51522,19.383204118691115,-100.06887362993417
42102,19.74085603193542,-98.92017356461888
86488,19.560795013202178,-98.37351968360771
60451,19.202022477712124,-101.35666190544553
54426,19.81671384473169,-98.34731818957948
87013,20.295042458577367,-98.57371003517731
29400,20.53843259669472,-100.73102065968826
54575,20.524532055373484,-97.43482282493027
28042,22.19713399228942,-101.87494622388667
98537,22.633945340075194,-97.03870281391731
97305,19.912954865946155,-99.16714254055854
97556,22.444422054021665,-101.06025610869321
55729,22.506217188598505,-100.3636131184347
55658,19.764382231360045,-101.68482342944588
65900,23.683381863835685,-100.85840127711265
77505,19.74803420368047,-97.77844968812857
25387,21.200997479412425,-101.8000576375807
20641,20.91125243699857,-101.93677308471344
77735,21.128821007833203,-101.34989850883801
55678,19.548772137136247,-100.40505838387611
49076,20.852783205481536,-97.24907282033404
81405,19.217649869046213,-97.1631206008955
65661,23.631887084795302,-97.65246781647718
39159,20.972599408426056,-98.63731308845112
45435,23.92084882512022,-97.67447639283567
75463,20.019380270776217,-99.64272594621855
63758,20.65639389540657,-97.929727673237
34106,22.553418665312464,-97.49446219655734
97812,19.15663163352797,-98.93167269570286
68014,19.53414268850828,-98.48707238006573
76719,20.381974032781507,-98.50771911770997
99326,19.522213484089537,-100.45549110168609
50497,20.311037078423382,-97.21301583468933
99923,23.065915885510343,-101.22445216779724
23030,21.695407823029054,-100.55401778180139
55818,21.34953409190304,-100.40217628367306
98403,20.248210580054668,-100.29020496325352
65490,23.50680780174197,-99.63246090922496
91023,23.624326258129727,-97.25697111003412
21730,20.516332034852436,-98.91206875112293
38064,21.38079131114673,-98.84890472840557
45281,19.09925269732215,-100.73761154275113
68128,23.70017045175423,-100.81675931045179
67887,21.47137153075181,-99.56052904507376
32818,21.34953409190304,-100.40217628367306
25179,23.507507043201898,-101.00911021513112
67476,21.48978658340434,-99.03853058533753
45445,21.7541088098095,-100.75058382451964
62190,19.372936322113947,-98.2412246936816
39148,21.01750877137907,-98.81984846311346
54344,20.88140360208037,-101.48824676533151
77175,21.219796971777136,-101.74091676159144
45748,19.357431552582238,-97.25173469173725
65789,21.39331598232647,-98.80949538812952
91621,20.571478792149406,-98.88142562217386
35657,21.975666050447085,-98.054763337519
82890,19.241887191462826,-100.45228939192872
45432,21.91718135203855,-98.67900236371156
65574,20.55607441705489,-99.25737094931685
67315,21.049821603727825,-99.93046167731522
50212,20.981314517905233,-97.08813779647554
65670,21.82469795469063,-98.3129981163163
97724,23.376457360728914,-100.54757116159055
21814,22.004623395969467,-97.87556614998961
4771,23.86700335053019,-101.23233046473358
63805,21.470445901861257,-97.7516834938376
87182,21.260329326745282,-100.83274688447149
54510,22.42289175116847,-99.24269143173281
36027,22.242486099894414,-98.49315229515662
36080,20.357455566299727,-99.2904670276278
28039,20.049256222682587,-100.0730104436748
42097,19.972686239665904,-97.9696134926696
27870,20.22375307408301,-99.77483019846365
1514,20.790735390402983,-98.83947676219388
97316,19.13190760485273,-97.26781078946073
77717,20.19081093661282,-101.23428461381486
86228,23.59809149635901,-98.52286851195362
21717,20.19081093661282,-101.23428461381486
77909,20.029811749755595,-100.01277236457086
54318,22.49318592451573,-101.76546151735305
58230,22.52497868842732,-100.49031046683584
28191,22.79587596384988,-98.06467256125516
35310,21.755279059239868,-101.05505528066998
32806,23.618041644094742,-101.95598787193994
